link;price;title;title_short;annotation;diameter;width;et;pcd;type;dia;retail_price;brand;img;img_full;img_links;img_count;seller
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-4-100-d156a-63486992.html;19900;NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 4*100 (D156A);Volk Racing TE37 SL R15 7j ET30 4*100 (D156A);"7.0x15"", 4x100.00, ET30, ЦО 73,1мм.";"15""";"7.0""";30мм;100.00x4;Литой;73,1 мм.;24900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1526561443175_bulletin;https://static.baza.farpost.ru/drom/1526561443175_default;https://static.baza.farpost.ru/drom/1526561443175_default https://static.baza.farpost.ru/drom/1526561443448_default https://static.baza.farpost.ru/drom/1526561444468_default https://static.baza.farpost.ru/drom/1526561445489_default https://static.baza.farpost.ru/drom/1526561446461_default https://static.baza.farpost.ru/drom/1526561447433_default https://static.baza.farpost.ru/drom/1526561448450_default https://static.baza.farpost.ru/drom/1526561449424_default https://static.baza.farpost.ru/drom/1526561450277_default https://static.baza.farpost.ru/drom/1526561451043_default https://static.baza.farpost.ru/drom/1526561451838_default https://static.baza.farpost.ru/drom/1526561452534_default https://static.baza.farpost.ru/drom/1526561453169_default https://static.baza.farpost.ru/drom/1526561453885_default https://static.baza.farpost.ru/drom/1526561454492_default https://static.baza.farpost.ru/drom/1526561455042_default;16;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-meister-s1-r18-9.5-j-et30-5-112-l003-1-62318738.html;29900;NEW! Комплект дисков WORK Meister S1 R18 9.5j ET30 5*112 (L003/1);WORK Meister S1 R18 9.5j ET30 5*112 (L003/1);"9.5x18"", 5x112.00, ET30, ЦО 73,1мм.";"18""";"9.5""";30мм;112.00x5;Литой;73,1 мм.;34900;Work;https://static.baza.farpost.ru/drom/1522881173592_bulletin;https://static.baza.farpost.ru/drom/1522881173592_default;https://static.baza.farpost.ru/drom/1522881173592_default https://static.baza.farpost.ru/drom/1522881175277_default https://static.baza.farpost.ru/drom/1522881176629_default https://static.baza.farpost.ru/drom/1522881178022_default https://static.baza.farpost.ru/drom/1522881169286_default https://static.baza.farpost.ru/drom/1522881169459_default https://static.baza.farpost.ru/drom/1522881170712_default https://static.baza.farpost.ru/drom/1522881171955_default https://static.baza.farpost.ru/drom/1522881179409_default https://static.baza.farpost.ru/drom/1522881180872_default https://static.baza.farpost.ru/drom/1522881181784_default https://static.baza.farpost.ru/drom/1522881182596_default https://static.baza.farpost.ru/drom/1522881183631_default https://static.baza.farpost.ru/drom/1522881184549_default https://static.baza.farpost.ru/drom/1522881185388_default;15;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-4-100-d156a-63486992.html;19900;NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 4*100 (D156A);Volk Racing TE37 SL R15 7j ET30 4*100 (D156A);"7.0x15"", 4x100.00, ET30, ЦО 73,1мм.";"15""";"7.0""";30мм;100.00x4;Литой;73,1 мм.;24900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1526561443175_bulletin;https://static.baza.farpost.ru/drom/1526561443175_default;https://static.baza.farpost.ru/drom/1526561443175_default https://static.baza.farpost.ru/drom/1526561443448_default https://static.baza.farpost.ru/drom/1526561444468_default https://static.baza.farpost.ru/drom/1526561445489_default https://static.baza.farpost.ru/drom/1526561446461_default https://static.baza.farpost.ru/drom/1526561447433_default https://static.baza.farpost.ru/drom/1526561448450_default https://static.baza.farpost.ru/drom/1526561449424_default https://static.baza.farpost.ru/drom/1526561450277_default https://static.baza.farpost.ru/drom/1526561451043_default https://static.baza.farpost.ru/drom/1526561451838_default https://static.baza.farpost.ru/drom/1526561452534_default https://static.baza.farpost.ru/drom/1526561453169_default https://static.baza.farpost.ru/drom/1526561453885_default https://static.baza.farpost.ru/drom/1526561454492_default https://static.baza.farpost.ru/drom/1526561455042_default;16;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-meister-s1-r18-9.5-j-et30-5-112-l003-1-62318738.html;29900;NEW! Комплект дисков WORK Meister S1 R18 9.5j ET30 5*112 (L003/1);WORK Meister S1 R18 9.5j ET30 5*112 (L003/1);"9.5x18"", 5x112.00, ET30, ЦО 73,1мм.";"18""";"9.5""";30мм;112.00x5;Литой;73,1 мм.;34900;Work;https://static.baza.farpost.ru/drom/1522881173592_bulletin;https://static.baza.farpost.ru/drom/1522881173592_default;https://static.baza.farpost.ru/drom/1522881173592_default https://static.baza.farpost.ru/drom/1522881175277_default https://static.baza.farpost.ru/drom/1522881176629_default https://static.baza.farpost.ru/drom/1522881178022_default https://static.baza.farpost.ru/drom/1522881169286_default https://static.baza.farpost.ru/drom/1522881169459_default https://static.baza.farpost.ru/drom/1522881170712_default https://static.baza.farpost.ru/drom/1522881171955_default https://static.baza.farpost.ru/drom/1522881179409_default https://static.baza.farpost.ru/drom/1522881180872_default https://static.baza.farpost.ru/drom/1522881181784_default https://static.baza.farpost.ru/drom/1522881182596_default https://static.baza.farpost.ru/drom/1522881183631_default https://static.baza.farpost.ru/drom/1522881184549_default https://static.baza.farpost.ru/drom/1522881185388_default;15;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-hre-style-p101-r18-9.0-j-et35-5-114.3-b017-66353411.html;28900;NEW! Комплект дисков HRE Style P101 R18 9.0j ET35 5*114.3 (B017);HRE Style P101 R18 9.0j ET35 5*114.3 (B017);"9.0x18"", 5x114.30, ET35, ЦО 73,1мм.";"18""";"9.0""";35мм;114.30x5;Литой;73,1 мм.;33900;HRE P101;https://static.baza.farpost.ru/drom/1536583761491_bulletin;https://static.baza.farpost.ru/drom/1536583761491_default;https://static.baza.farpost.ru/drom/1536583761491_default https://static.baza.farpost.ru/drom/1536583762088_default https://static.baza.farpost.ru/drom/1536583763955_default https://static.baza.farpost.ru/drom/1536583765545_default https://static.baza.farpost.ru/drom/1536583766994_default https://static.baza.farpost.ru/drom/1536583768342_default https://static.baza.farpost.ru/drom/1536583769532_default https://static.baza.farpost.ru/drom/1536583770659_default https://static.baza.farpost.ru/drom/1536583771771_default https://static.baza.farpost.ru/drom/1536583772541_default https://static.baza.farpost.ru/drom/1536583773308_default https://static.baza.farpost.ru/drom/1536583774144_default https://static.baza.farpost.ru/drom/1536583774862_default https://static.baza.farpost.ru/drom/1536583775512_default https://static.baza.farpost.ru/drom/1536583776474_default https://static.baza.farpost.ru/drom/1536583777293_default;16;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-4-100-d156-63486921.html;19900;NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 4*100 (D156);Volk Racing TE37 SL R15 7j ET30 4*100 (D156);"7.0x15"", 4x100.00, ET30, ЦО 73,1мм.";"15""";"7.0""";30мм;100.00x4;Литой;73,1 мм.;24900;RAYS VOLK RACING TE37;https://static.baza.farpost.ru/drom/1526561263028_bulletin;https://static.baza.farpost.ru/drom/1526561263028_default;https://static.baza.farpost.ru/drom/1526561263028_default https://static.baza.farpost.ru/drom/1526561263009_default https://static.baza.farpost.ru/drom/1526561263987_default https://static.baza.farpost.ru/drom/1526561264924_default https://static.baza.farpost.ru/drom/1526561265803_default https://static.baza.farpost.ru/drom/1526561266766_default https://static.baza.farpost.ru/drom/1526561267739_default https://static.baza.farpost.ru/drom/1526561268563_default https://static.baza.farpost.ru/drom/1526561269322_default https://static.baza.farpost.ru/drom/1526561270033_default https://static.baza.farpost.ru/drom/1526561270830_default https://static.baza.farpost.ru/drom/1526561271555_default https://static.baza.farpost.ru/drom/1526561272345_default https://static.baza.farpost.ru/drom/1526561273037_default https://static.baza.farpost.ru/drom/1526561273730_default https://static.baza.farpost.ru/drom/1526561274394_default;16;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/ves-8-9-i-9-6kg-enkei-rpf1-r18-8.5-9.5-5-120-flow-forming-v013-v014-62363822.html;30900;ВЕС 8,9 и 9,6кг! Enkei RPF1 R18 8.5/9.5 5*120 Flow Forming (V013 V014);ВЕС 8,9 и 9,6кг Enkei RPF1 R18 8.5/9.5 5*120 Flow Forming (V013 V014);"8.5/9.5x18"", 5x120.00, ET40/40, ЦО 73,1мм.";"18""";"8.5/9.5""";40/40мм;120.00x5;Литой;73,1 мм.;35900;Enkei RPF1;https://static.baza.farpost.ru/drom/1522999711055_bulletin;https://static.baza.farpost.ru/drom/1522999711055_default;https://static.baza.farpost.ru/drom/1522999711055_default https://static.baza.farpost.ru/drom/1522999711180_default https://static.baza.farpost.ru/drom/1522999712172_default https://static.baza.farpost.ru/drom/1522999713147_default https://static.baza.farpost.ru/drom/1522999714272_default https://static.baza.farpost.ru/drom/1522999715195_default https://static.baza.farpost.ru/drom/1522999716173_default https://static.baza.farpost.ru/drom/1522999717391_default https://static.baza.farpost.ru/drom/1522999718112_default https://static.baza.farpost.ru/drom/1522999718757_default https://static.baza.farpost.ru/drom/1522999816902_default https://static.baza.farpost.ru/drom/1522999817298_default https://static.baza.farpost.ru/drom/1522999818222_default https://static.baza.farpost.ru/drom/1522999819172_default https://static.baza.farpost.ru/drom/1522999820245_default https://static.baza.farpost.ru/drom/1522999821259_default https://static.baza.farpost.ru/drom/1522999822208_default https://static.baza.farpost.ru/drom/1522999822966_default https://static.baza.farpost.ru/drom/1522999823623_default https://static.baza.farpost.ru/drom/1522999824243_default https://static.baza.farpost.ru/drom/1522999839430_default https://static.baza.farpost.ru/drom/1522999839740_default https://static.baza.farpost.ru/drom/1522999840680_default https://static.baza.farpost.ru/drom/1522999841593_default https://static.baza.farpost.ru/drom/1522999842572_default https://static.baza.farpost.ru/drom/1522999843533_default https://static.baza.farpost.ru/drom/1522999845029_default https://static.baza.farpost.ru/drom/1522999845700_default https://static.baza.farpost.ru/drom/1522999846641_default https://static.baza.farpost.ru/drom/1522999847443_default;30;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-advan-rs-r18-8.0-jj-et35-5-100-e051-2-59040626.html;27900;NEW! Комплект дисков Advan RS R18 8.0jj ET35 5*100 (E051/2);Advan RS R18 8.0jj ET35 5*100 (E051/2);"8.0x18"", 5x100.00, ET35, ЦО 73,1мм.";"18""";"8.0""";35мм;100.00x5;Литой;73,1 мм.;32900;Advan;https://static.baza.farpost.ru/drom/1511341039400_bulletin;https://static.baza.farpost.ru/drom/1511341039400_default;https://static.baza.farpost.ru/drom/1511341039400_default https://static.baza.farpost.ru/drom/1511341039402_default https://static.baza.farpost.ru/drom/1511341044426_default https://static.baza.farpost.ru/drom/1511341045069_default https://static.baza.farpost.ru/drom/1511341045755_default https://static.baza.farpost.ru/drom/1506385473254_default https://static.baza.farpost.ru/drom/1506385473313_default https://static.baza.farpost.ru/drom/1506385473911_default;8;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-sidewinder-r18-j9-et-0-6-139.7-r115-59762722.html;43999;NEW! Комплект дисков Black Rhino Sidewinder R18 J9 ET-0 6*139.7 (R115);Black Rhino Sidewinder R18 J9 ET-0 6*139.7 (R115);"9.0x18"", 6x139.70, ET0, ЦО 108,0мм.";"18""";"9.0""";0мм;139.70x6;Литой;108,0 мм.;48999;Black Rhino Sidewinder;https://static.baza.farpost.ru/drom/1521441111031_bulletin;https://static.baza.farpost.ru/drom/1521441111031_default;https://static.baza.farpost.ru/drom/1521441111031_default https://static.baza.farpost.ru/drom/1521441111159_default https://static.baza.farpost.ru/drom/1521441112034_default https://static.baza.farpost.ru/drom/1521441113188_default https://static.baza.farpost.ru/drom/1521441115522_default https://static.baza.farpost.ru/drom/1521441116404_default https://static.baza.farpost.ru/drom/1521441114013_default https://static.baza.farpost.ru/drom/1521441114730_default https://static.baza.farpost.ru/drom/1521441117170_default https://static.baza.farpost.ru/drom/1521441117916_default https://static.baza.farpost.ru/drom/1521441118536_default https://static.baza.farpost.ru/drom/1521441119861_default https://static.baza.farpost.ru/drom/1521441119162_default https://static.baza.farpost.ru/drom/1513858925148_default https://static.baza.farpost.ru/drom/1513858925654_default https://static.baza.farpost.ru/drom/1513858924837_default;16;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r19-10.5-jj-et-25-5-114.3-g328-44775813.html;32900;NEW! Комплект дисков Vossen CV3 R19 10.5jj ET+25 5*114.3 (G328);Vossen CV3 R19 10.5jj ET+25 5*114.3 (G328);"10.5x19"", 5x114.30, ET25, ЦО 73,1мм.";"19""";"10.5""";25мм;114.30x5;Литой;73,1 мм.;42900;Vossen;https://static.baza.farpost.ru/drom/1462793270054_bulletin;https://static.baza.farpost.ru/drom/1462793270054_default;https://static.baza.farpost.ru/drom/1462793270054_default https://static.baza.farpost.ru/drom/1462793270278_default https://static.baza.farpost.ru/drom/1462793272158_default https://static.baza.farpost.ru/drom/1462793273972_default https://static.baza.farpost.ru/drom/1462793275809_default https://static.baza.farpost.ru/drom/1462793277522_default https://static.baza.farpost.ru/drom/1462793279195_default https://static.baza.farpost.ru/drom/1462793283347_default https://static.baza.farpost.ru/drom/1462793285599_default https://static.baza.farpost.ru/drom/1462793287396_default https://static.baza.farpost.ru/drom/1462793429480_default https://static.baza.farpost.ru/drom/1462793429589_default https://static.baza.farpost.ru/drom/1462793433393_default;13;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-xxr-527-r18-9.75-j-et-20-5-114.3-100-h023-1-59042126.html;32900;NEW! Комплект дисков XXR 527 R18 9.75j ET+20 5*114.3/100 (H023/1);XXR 527 R18 9.75j ET+20 5*114.3/100 (H023/1);"9.75x18"", 5x100.00, 5x114.30, ET20, ЦО 73,0мм.";"18""";"9.75""";20мм;100.00x5,114.30x5;Литой;73,0 мм.;37900;XXR;https://static.baza.farpost.ru/drom/1511344126216_bulletin;https://static.baza.farpost.ru/drom/1511344126216_default;https://static.baza.farpost.ru/drom/1511344126216_default https://static.baza.farpost.ru/drom/1511344126880_default https://static.baza.farpost.ru/drom/1511344125599_default https://static.baza.farpost.ru/drom/1511344127557_default https://static.baza.farpost.ru/drom/1511344128252_default https://static.baza.farpost.ru/drom/1511344124803_default https://static.baza.farpost.ru/drom/1511344124783_default https://static.baza.farpost.ru/drom/1404824347811_default https://static.baza.farpost.ru/drom/1404824348975_default https://static.baza.farpost.ru/drom/1404824350595_default https://static.baza.farpost.ru/drom/1404824341415_default https://static.baza.farpost.ru/drom/1404824342830_default https://static.baza.farpost.ru/drom/1518493473692_default;13;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-xxr-527-r18-8.75-j-et-30-5-114.3-100-h022-59041955.html;32900;NEW! Комплект дисков XXR 527 R18 8.75j ET+30 5*114.3/100 (H022);XXR 527 R18 8.75j ET+30 5*114.3/100 (H022);"8.75x18"", 5x100.00, 5x114.30, ET30, ЦО 73,0мм.";"18""";"8.75""";30мм;100.00x5,114.30x5;Литой;73,0 мм.;37900;XXR;https://static.baza.farpost.ru/drom/1511343799048_bulletin;https://static.baza.farpost.ru/drom/1511343799048_default;https://static.baza.farpost.ru/drom/1511343799048_default https://static.baza.farpost.ru/drom/1511343797744_default https://static.baza.farpost.ru/drom/1511343796177_default https://static.baza.farpost.ru/drom/1511343798339_default https://static.baza.farpost.ru/drom/1511343796101_default https://static.baza.farpost.ru/drom/1511343797056_default https://static.baza.farpost.ru/drom/1404824341415_default https://static.baza.farpost.ru/drom/1404824342830_default https://static.baza.farpost.ru/drom/1518493473692_default https://static.baza.farpost.ru/drom/1404824347811_default https://static.baza.farpost.ru/drom/1404824348975_default https://static.baza.farpost.ru/drom/1404824350595_default;12;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-enkei-rpf1-r18-9.5-j-et-40-5-114.3-flow-forming-v002-61336126.html;30900;Комплект дисков Enkei RPF1 R18 9.5j ET+40 5*114.3 Flow Forming (V002);Enkei RPF1 R18 9.5j ET+40 5*114.3 Flow Forming (V002);"9.5x18"", 5x114.30, ET40, ЦО 73,1мм.";"18""";"9.5""";40мм;114.30x5;Литой;73,1 мм.;35900;Enkei RPF1;https://static.baza.farpost.ru/drom/1519728713991_bulletin;https://static.baza.farpost.ru/drom/1519728713991_default;https://static.baza.farpost.ru/drom/1519728713991_default https://static.baza.farpost.ru/drom/1519728715241_default https://static.baza.farpost.ru/drom/1519728755870_default https://static.baza.farpost.ru/drom/1519728760964_default https://static.baza.farpost.ru/drom/1519728763517_default https://static.baza.farpost.ru/drom/1519728765460_default https://static.baza.farpost.ru/drom/1519728767449_default https://static.baza.farpost.ru/drom/1519728769422_default https://static.baza.farpost.ru/drom/1519728772795_default https://static.baza.farpost.ru/drom/1519728777816_default https://static.baza.farpost.ru/drom/1519729454732_default https://static.baza.farpost.ru/drom/1519730851379_default https://static.baza.farpost.ru/drom/1519730851492_default;13;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-weds-sport-r18-10.5-j-et28-5-114.3-n028-54712236.html;28900;Комплект дисков WEDS Sport R18 10.5j ET28 5*114.3 (N028);WEDS Sport R18 10.5j ET28 5*114.3 (N028);"10.5x18"", 5x114.30, ET28, ЦО 73,1мм.";"18""";"10.5""";28мм;114.30x5;Литой;73,1 мм.;33900;Weds Sport;https://static.baza.farpost.ru/drom/1511339132271_bulletin;https://static.baza.farpost.ru/drom/1511339132271_default;https://static.baza.farpost.ru/drom/1511339132271_default https://static.baza.farpost.ru/drom/1511339132917_default https://static.baza.farpost.ru/drom/1511339133532_default https://static.baza.farpost.ru/drom/1511339134994_default https://static.baza.farpost.ru/drom/1511339132161_default https://static.baza.farpost.ru/drom/1496452625367_default https://static.baza.farpost.ru/drom/1496452625368_default https://static.baza.farpost.ru/drom/1496452626321_default https://static.baza.farpost.ru/drom/1496452627095_default https://static.baza.farpost.ru/drom/1496452628163_default https://static.baza.farpost.ru/drom/1496452628892_default https://static.baza.farpost.ru/drom/1496452629619_default https://static.baza.farpost.ru/drom/1496452630395_default https://static.baza.farpost.ru/drom/1496452631120_default https://static.baza.farpost.ru/drom/1496452631869_default https://static.baza.farpost.ru/drom/1496452632652_default https://static.baza.farpost.ru/drom/1496452690569_default https://static.baza.farpost.ru/drom/1496452690694_default;18;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-weds-sport-r18-10.5-j-et28-5-114.3-n030-54712230.html;28900;Комплект дисков WEDS Sport R18 10.5j ET28 5*114.3 (N030);WEDS Sport R18 10.5j ET28 5*114.3 (N030);"10.5x18"", 5x114.30, ET28, ЦО 73,1мм.";"18""";"10.5""";28мм;114.30x5;Литой;73,1 мм.;33900;Weds Sport;https://static.baza.farpost.ru/drom/1496829657651_bulletin;https://static.baza.farpost.ru/drom/1496829657651_default;https://static.baza.farpost.ru/drom/1496829657651_default https://static.baza.farpost.ru/drom/1496829657734_default https://static.baza.farpost.ru/drom/1496829658374_default https://static.baza.farpost.ru/drom/1496829659005_default https://static.baza.farpost.ru/drom/1496829659719_default https://static.baza.farpost.ru/drom/1496829660505_default https://static.baza.farpost.ru/drom/1496829661277_default https://static.baza.farpost.ru/drom/1496829661869_default https://static.baza.farpost.ru/drom/1496829662434_default https://static.baza.farpost.ru/drom/1496829663000_default https://static.baza.farpost.ru/drom/1496829663596_default https://static.baza.farpost.ru/drom/1496829664251_default https://static.baza.farpost.ru/drom/1496453216600_default https://static.baza.farpost.ru/drom/1506475632236_default https://static.baza.farpost.ru/drom/1496453375529_default;15;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-shtatnye-diski-dlja-lexus-toyota-lc200-r18-j8-et58-5-150-p032-54086959.html;28900;NEW! Штатные диски для Lexus/Toyota LC200 R18 J8 ET58 5*150 (P032);Штатные диски для Lexus/Toyota LC200 R18 J8 ET58 5*150 (P032);"8.0x18"", 5x150.00, ET58, ЦО 110,0мм.";"18""";"8.0""";58мм;150.00x5;Литой;110,0 мм.;33900;Toyota;https://static.baza.farpost.ru/drom/1494415369873_bulletin;https://static.baza.farpost.ru/drom/1494415369873_default;https://static.baza.farpost.ru/drom/1494415369873_default https://static.baza.farpost.ru/drom/1494415370253_default https://static.baza.farpost.ru/drom/1494415370916_default https://static.baza.farpost.ru/drom/1494415371635_default https://static.baza.farpost.ru/drom/1494415372322_default https://static.baza.farpost.ru/drom/1494415373084_default https://static.baza.farpost.ru/drom/1494415373758_default https://static.baza.farpost.ru/drom/1494415374795_default https://static.baza.farpost.ru/drom/1494415375518_default;9;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-enkei-rpf1-r18-8.5-j-et-40-5-114.3-flow-forming-v001-61336029.html;30900;Комплект дисков Enkei RPF1 R18 8.5j ET+40 5*114.3 Flow Forming (V001);Enkei RPF1 R18 8.5j ET+40 5*114.3 Flow Forming (V001);"8.5x18"", 5x114.30, ET40, ЦО 73,1мм.";"18""";"8.5""";40мм;114.30x5;Литой;73,1 мм.;35900;Enkei RPF1;https://static.baza.farpost.ru/drom/1519728715241_bulletin;https://static.baza.farpost.ru/drom/1519728715241_default;https://static.baza.farpost.ru/drom/1519728715241_default https://static.baza.farpost.ru/drom/1519728783913_default https://static.baza.farpost.ru/drom/1519728790948_default https://static.baza.farpost.ru/drom/1519728796389_default https://static.baza.farpost.ru/drom/1519728801923_default https://static.baza.farpost.ru/drom/1519728807052_default https://static.baza.farpost.ru/drom/1519728813300_default https://static.baza.farpost.ru/drom/1519728820739_default https://static.baza.farpost.ru/drom/1519728826671_default https://static.baza.farpost.ru/drom/1519728833611_default https://static.baza.farpost.ru/drom/1519728777816_default https://static.baza.farpost.ru/drom/1519728713991_default https://static.baza.farpost.ru/drom/1519729454732_default https://static.baza.farpost.ru/drom/1519730864923_default https://static.baza.farpost.ru/drom/1519730865026_default;15;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokij-komplekt-enkei-rpf1-r18-8.5-9.5-flow-forming-v001-v002-61334806.html;30900;Разноширокий комплект Enkei RPF1 R18 8.5/9.5 Flow Forming (V001 V002);Разноширокий комплект Enkei RPF1 R18 8.5/9.5 Flow Forming (V001 V002);"8.5/9.5x18"", 5x114.30, ET40/40, ЦО 73,1мм.";"18""";"8.5/9.5""";40/40мм;114.30x5;Литой;73,1 мм.;35900;Enkei RPF1;https://static.baza.farpost.ru/drom/1519728713991_bulletin;https://static.baza.farpost.ru/drom/1519728713991_default;https://static.baza.farpost.ru/drom/1519728713991_default https://static.baza.farpost.ru/drom/1519728714019_default https://static.baza.farpost.ru/drom/1519728715241_default https://static.baza.farpost.ru/drom/1519728715294_default https://static.baza.farpost.ru/drom/1519728718672_default https://static.baza.farpost.ru/drom/1519728724346_default https://static.baza.farpost.ru/drom/1519728728894_default https://static.baza.farpost.ru/drom/1519728734576_default https://static.baza.farpost.ru/drom/1519728738423_default https://static.baza.farpost.ru/drom/1519728741982_default https://static.baza.farpost.ru/drom/1519728746205_default https://static.baza.farpost.ru/drom/1519728750311_default https://static.baza.farpost.ru/drom/1519728755870_default https://static.baza.farpost.ru/drom/1519728760964_default https://static.baza.farpost.ru/drom/1519728763517_default https://static.baza.farpost.ru/drom/1519728765460_default https://static.baza.farpost.ru/drom/1519728767449_default https://static.baza.farpost.ru/drom/1519728769422_default https://static.baza.farpost.ru/drom/1519728772795_default https://static.baza.farpost.ru/drom/1519728783913_default https://static.baza.farpost.ru/drom/1519728790948_default https://static.baza.farpost.ru/drom/1519728796389_default https://static.baza.farpost.ru/drom/1519728801923_default https://static.baza.farpost.ru/drom/1519728807052_default https://static.baza.farpost.ru/drom/1519728813300_default https://static.baza.farpost.ru/drom/1519728820739_default https://static.baza.farpost.ru/drom/1519728826671_default https://static.baza.farpost.ru/drom/1519728833611_default https://static.baza.farpost.ru/drom/1519728777816_default https://static.baza.farpost.ru/drom/1519729454732_default;30;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-worx-801-triad-r20-j9-et18-6-139.7-r077-50223080.html;54999;NEW! Комплект дисков WORX 801 Triad R20 J9 ET18 6*139.7 (R077);WORX 801 Triad R20 J9 ET18 6*139.7 (R077);"9.0x20"", 6x139.70, ET18, ЦО 108,0мм.";"20""";"9.0""";18мм;139.70x6;Литой;108,0 мм.;64999;Worx 801 Triad;https://static.baza.farpost.ru/drom/1481108815511_bulletin;https://static.baza.farpost.ru/drom/1481108815511_default;https://static.baza.farpost.ru/drom/1481108815511_default https://static.baza.farpost.ru/drom/1481108816496_default https://static.baza.farpost.ru/drom/1481108818888_default https://static.baza.farpost.ru/drom/1481108821487_default https://static.baza.farpost.ru/drom/1481108823751_default https://static.baza.farpost.ru/drom/1481108826502_default https://static.baza.farpost.ru/drom/1481108829451_default https://static.baza.farpost.ru/drom/1481108832708_default https://static.baza.farpost.ru/drom/1481108835456_default https://static.baza.farpost.ru/drom/1481108838219_default https://static.baza.farpost.ru/drom/1481108840457_default https://static.baza.farpost.ru/drom/1481108843391_default https://static.baza.farpost.ru/drom/1481108845558_default https://static.baza.farpost.ru/drom/1481108848206_default https://static.baza.farpost.ru/drom/1481108945208_default;15;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-volk-racing-te37sl-r18-9j-et-30-5-100-d100-43416946.html;28900;NEW! Volk Racing TE37SL R18 9j ET+30 5*100 (D100);Volk Racing TE37SL R18 9j ET+30 5*100 (D100);"9.0x18"", 5x100.00, ET30, ЦО 73,1мм.";"18""";"9.0""";30мм;100.00x5;Литой;73,1 мм.;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1458754458727_bulletin;https://static.baza.farpost.ru/drom/1458754458727_default;https://static.baza.farpost.ru/drom/1458754458727_default https://static.baza.farpost.ru/drom/1458754459023_default https://static.baza.farpost.ru/drom/1458754460809_default https://static.baza.farpost.ru/drom/1458754462572_default https://static.baza.farpost.ru/drom/1458754464323_default https://static.baza.farpost.ru/drom/1458754466096_default https://static.baza.farpost.ru/drom/1458754467817_default https://static.baza.farpost.ru/drom/1458754469504_default https://static.baza.farpost.ru/drom/1458754471166_default https://static.baza.farpost.ru/drom/1458754472814_default https://static.baza.farpost.ru/drom/1458754474631_default https://static.baza.farpost.ru/drom/1458754476328_default https://static.baza.farpost.ru/drom/1458754601539_default https://static.baza.farpost.ru/drom/1458754601633_default https://static.baza.farpost.ru/drom/1483415558088_default https://static.baza.farpost.ru/drom/1483415558251_default https://static.baza.farpost.ru/drom/1483415559861_default;17;Aniku
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et25-5-100-d146-3-57541401.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET25 5*100 (D146/3);Volk Racing TE37SL R17 9j ET25 5*100 (D146/3);"9.0x17"", 5x100.00, ET25, ЦО 73,1мм.";"17""";"9.0""";25мм;100.00x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37;https://static.baza.farpost.ru/drom/1506595955260_bulletin;https://static.baza.farpost.ru/drom/1506595955260_default;https://static.baza.farpost.ru/drom/1506595955260_default https://static.baza.farpost.ru/drom/1506595955994_default https://static.baza.farpost.ru/drom/1506595956739_default https://static.baza.farpost.ru/drom/1506595957419_default https://static.baza.farpost.ru/drom/1506595958307_default https://static.baza.farpost.ru/drom/1506595959074_default https://static.baza.farpost.ru/drom/1506595959791_default https://static.baza.farpost.ru/drom/1506595960489_default https://static.baza.farpost.ru/drom/1506595961150_default https://static.baza.farpost.ru/drom/1506595961818_default https://static.baza.farpost.ru/drom/1506594421687_default;11;Aniku
